CORRECT	LABEL	PREDICT
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	12
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	19
True	1	1
True	1	1
True	1	1
True	1	1
False	1	4
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	18
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	7
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	18
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
False	1	28
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	1	1
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	7
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
False	2	33
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
True	2	2
